id,sampledSeconds,traveltime,overlapTraveltime,density,laneDensity,occupancy,waitingTime,timeLoss,speed,speedRelative,departed,arrived,entered,left,laneChangedFrom,laneChangedTo,interval,congestion_level
1220329200,884.27,27.8,28.53,1.19,1.19,0.58,10.0,112.24,7.39,0.89,3,7,29,24,0,0,17,0
1220329300,1069.83,28.69,29.51,1.46,1.46,0.72,0.0,124.68,7.06,0.85,13,17,24,19,0,0,17,0
1220329400,301.55,29.56,30.41,0.41,0.41,0.2,23.0,50.36,6.83,0.82,1,8,9,2,0,0,17,0
1220329500,356.48,18.31,19.0,0.74,0.74,0.36,0.0,34.97,7.35,0.88,3,16,16,3,0,0,17,0
1220329600,572.11,18.13,18.81,1.18,1.18,0.58,0.0,62.98,7.42,0.89,7,24,24,7,0,0,17,0
1220329700,133.29,21.94,22.68,0.23,0.23,0.11,0.0,17.84,7.32,0.88,4,2,2,4,0,0,17,0
1220329800,70.75,23.26,24.04,0.12,0.12,0.06,0.0,8.42,7.0,0.84,1,2,2,1,0,0,17,0
1220330200,114.84,38.09,40.42,0.38,0.38,0.19,0.0,27.3,2.18,0.79,0,3,3,0,0,0,17,0
1220330700,593.37,24.77,26.07,1.23,1.23,0.6,114.0,212.99,5.35,0.64,13,7,10,17,0,0,17,0
1220330800,683.74,16.07,16.89,1.72,1.72,0.84,5.0,108.58,6.83,0.82,30,12,12,30,0,0,17,0
1220330900,574.64,11.54,12.27,1.36,1.36,0.65,0.0,139.11,9.98,0.72,27,8,21,40,0,0,17,2
1220331000,1586.98,19.64,21.41,3.76,3.76,1.8,423.0,897.88,5.7,0.41,21,0,54,75,0,0,17,0
1220331900,506.28,19.72,20.41,0.98,0.98,0.47,0.0,50.04,7.31,0.88,1,12,24,13,0,0,17,0
1220332000,1241.99,21.92,22.71,2.26,2.26,1.1,9.0,180.72,6.95,0.83,24,8,32,47,0,0,17,0
1220332100,886.18,81.67,83.04,1.48,1.48,0.73,0.0,211.39,2.06,0.74,11,0,0,11,0,0,17,0
1220332200,369.73,90.54,92.9,0.62,0.62,0.3,10.0,98.06,1.84,0.66,0,4,4,1,0,0,17,0
1220332700,145.34,17.26,18.43,0.48,0.48,0.23,32.0,54.12,4.83,0.58,2,0,6,8,0,0,17,0
1220332800,365.03,11.88,12.64,1.21,1.21,0.57,0.0,42.51,7.05,0.85,7,1,23,28,0,0,17,0
1220333300,335.0,12.59,13.07,0.74,0.74,0.36,0.0,30.33,10.06,0.91,3,23,23,3,0,0,17,2
1220333400,243.99,13.98,14.65,0.54,0.54,0.26,0.0,40.14,8.94,0.8,6,10,11,7,0,0,17,0
1220333500,1550.27,13.89,14.88,4.99,4.99,2.38,351.0,645.34,6.13,0.55,22,9,83,97,0,0,17,0
1220333600,356.72,8.45,8.95,1.15,1.15,0.54,0.0,29.84,10.2,0.92,0,10,40,30,0,0,17,2
1220333900,774.55,14.37,15.21,1.65,1.65,0.77,0.0,117.18,8.91,0.8,2,5,49,46,0,0,17,0
1220334000,180.0,12.51,12.98,0.38,0.38,0.19,0.0,14.88,10.43,0.94,2,7,12,7,0,0,17,2
1220334100,167.09,12.14,13.0,0.53,0.53,0.25,43.0,65.57,7.12,0.64,0,8,13,5,0,0,17,0
1220334200,737.07,9.71,10.92,2.26,2.26,1.05,0.0,129.75,8.74,0.79,3,13,65,55,0,0,17,0
1220341900,4164.89,45.66,46.33,2.03,2.03,1.0,4.0,406.88,12.44,0.9,10,17,80,74,0,0,17,2
