id,sampledSeconds,traveltime,overlapTraveltime,density,laneDensity,occupancy,waitingTime,timeLoss,speed,speedRelative,departed,arrived,entered,left,laneChangedFrom,laneChangedTo,interval
1220060100,160.18,22.48,22.94,0.13,0.13,0.06,0,10.82,15.25,0.91,0,5,7,2,0,0,4
1220060701,113.29,113.18,115.99,0.15,0.15,0.07,0,26.73,1.89,0.68,1,0,0,1,0,0,4
1220060702,98.3,48.31,50.44,0.31,0.31,0.15,0,24.2,1.83,0.66,0,1,2,1,0,0,4
1220060801,193.45,44.55,46.83,0.61,0.61,0.3,0,50.43,1.97,0.71,1,2,4,2,0,0,4
1220060802,216.42,108.33,110.46,0.28,0.28,0.14,0,48.44,1.98,0.71,1,1,1,1,0,0,4
1220061100,123.58,20.41,20.73,0.12,0.03,0.01,0,12.67,14.63,0.88,2,1,4,5,9,9,4
1220061200,275.06,29.14,30.68,0.26,0.06,0.03,63,111.37,9.89,0.59,2,1,7,8,0,0,4
1220061300,75.46,36.97,37.73,0.07,0.04,0.02,0,6.07,7.8,0.94,0,0,2,2,2,2,4
1220061400,157.91,38.87,39.65,0.15,0.15,0.07,0,15.45,7.42,0.89,1,2,3,2,0,0,4
1220061500,37.66,7.26,7.58,0.09,0.02,0.01,0,1.42,15.58,0.93,0,1,5,4,0,0,4
1220061600,57.57,6.89,7.2,0.14,0.04,0.02,0,1.97,16.4,0.98,0,1,8,7,0,0,4
1220061800,47.84,47.21,48.03,0.04,0.04,0.02,0,4.32,6.6,0.79,0,1,1,0,0,0,4
1220061900,89.98,44.72,45.44,0.08,0.08,0.04,0,9.36,7.4,0.89,1,1,1,1,0,0,4
1220062002,11.24,10.65,11.24,0.04,0.04,0.02,0,1.41,8.03,0.96,0,0,1,1,0,0,4
1220062300,185.3,22.89,23.2,0.14,0.04,0.02,0,10.79,15.99,0.96,1,0,7,8,1,1,4
1220062400,133.44,32.6,33.36,0.07,0.02,0.01,0,8.58,15.87,0.95,0,0,4,4,4,4,4
1220062500,101.67,101.03,103.45,0.14,0.14,0.07,0,25.56,2.05,0.74,0,1,1,0,0,0,4
1220062900,88.4,28.63,30.2,0.12,0.12,0.06,1,18.62,6.91,0.83,3,0,0,3,0,0,4
1220063000,262.82,26.03,26.71,0.4,0.4,0.19,0,28.94,7.08,0.85,6,0,4,10,0,0,4
1220063200,326.89,111.02,112.41,0.4,0.4,0.2,0,83.36,2.04,0.73,2,0,0,3,0,0,4
1220063300,127.51,30.26,31.88,0.28,0.28,0.14,60,82.13,4.12,0.37,0,0,4,4,0,0,4
1220063400,69.65,13.27,14.04,0.15,0.15,0.07,0,9.04,9.36,0.84,1,1,4,4,0,0,4
1220063500,225.31,44.68,45.34,0.19,0.19,0.09,0,20.1,7.48,0.9,1,4,4,1,0,0,4
1220063600,112.52,55.34,57.06,0.09,0.09,0.04,2,19.91,6.37,0.77,2,0,0,2,0,0,4
1220063800,82.54,41.06,41.97,0.08,0.08,0.04,0,9.71,7.3,0.88,2,0,0,2,0,0,4
1220063900,34.93,11.23,11.94,0.13,0.13,0.06,0,3.32,6.75,0.81,0,3,3,0,0,0,4
