id,sampledSeconds,traveltime,overlapTraveltime,density,laneDensity,occupancy,waitingTime,timeLoss,speed,speedRelative,departed,arrived,entered,left,laneChangedFrom,laneChangedTo,interval,congestion_level
1220345901,353.51,29.17,29.57,0.17,0.03,0.01,0.0,43.25,19.26,0.87,5,0,7,12,7,7,5,2
1230004503,2.93,2.7,2.93,0.01,0.0,0.0,0.0,0.08,21.99,0.99,0,1,1,0,0,0,5,2
1210005600,109.15,26.82,27.75,0.11,0.11,0.05,0.0,20.29,10.41,0.75,3,1,1,3,0,0,6,2
1210005702,151.18,5.45,5.83,0.63,0.21,0.1,0.0,16.81,12.35,0.89,0,1,26,25,42,42,6,2
1210006000,68.29,22.0,22.76,0.09,0.04,0.02,0.0,7.11,9.64,0.87,0,0,3,3,2,2,6,0
1210006202,121.68,6.42,6.81,0.44,0.11,0.05,0.0,13.03,12.11,0.87,2,0,16,18,0,0,6,2
1210006302,221.18,6.36,6.74,0.73,0.73,0.35,0.0,12.78,13.15,0.95,0,9,33,24,0,0,6,2
1210029403,69.42,6.05,6.36,0.2,0.1,0.05,0.0,5.6,15.85,0.95,0,11,11,0,0,0,6,2
1210030001,695.42,15.39,16.19,1.05,0.21,0.1,14.0,111.12,11.65,0.84,0,3,43,40,85,85,6,2
1210030002,681.65,37.55,37.93,0.39,0.1,0.05,0.0,37.59,12.89,0.93,1,2,17,16,0,0,6,2
1210030102,924.4,14.1,14.48,1.38,0.35,0.17,0.0,48.84,13.16,0.95,0,10,64,53,4,4,6,2
1210030103,1002.54,33.05,33.43,0.64,0.21,0.11,0.0,57.77,13.18,0.95,1,0,29,30,1,1,6,2
1210030203,41.55,8.14,8.98,0.18,0.06,0.03,0.0,16.6,7.58,0.55,5,0,0,5,10,10,6,0
1210030304,33.8,6.02,6.76,0.15,0.05,0.02,0.0,7.46,9.75,0.7,0,0,5,5,9,9,6,2
1210030501,227.39,7.01,7.4,0.78,0.26,0.12,0.0,33.86,11.6,0.83,0,0,30,31,21,21,6,2
1210030601,222.16,27.79,28.14,0.16,0.03,0.02,0.0,36.77,13.8,0.83,8,0,0,8,0,0,6,2
1210030701,24.67,24.39,24.67,0.02,0.0,0.0,0.0,1.06,17.62,1.06,0,1,1,0,0,0,6,2
1210065000,874.55,30.86,31.23,0.59,0.59,0.29,0.0,42.01,13.24,0.95,0,1,28,27,0,0,6,2
1210065300,35.91,11.85,12.65,0.11,0.06,0.03,0.0,12.59,7.53,0.68,3,0,0,3,0,0,6,0
1210065800,568.82,83.18,83.66,0.18,0.18,0.09,0.0,32.28,10.32,0.93,0,1,7,5,0,0,6,0
1210066200,123.4,12.12,12.62,0.31,0.15,0.07,0.0,17.73,9.26,0.83,5,0,5,10,3,3,6,0
1210067200,70.59,8.2,8.9,0.27,0.27,0.13,0.0,13.21,8.73,0.79,1,0,7,8,0,0,6,0
1210178700,171.75,4.67,5.05,0.8,0.27,0.12,0.0,8.92,12.83,0.92,0,0,34,34,5,5,6,2
1210178800,589.52,10.87,11.54,1.18,0.39,0.19,0.0,41.33,12.42,0.89,0,3,52,48,0,0,6,2
1220002202,2732.02,74.56,75.76,1.39,0.35,0.17,1316.0,1513.93,7.25,0.43,1,5,36,30,34,34,6,0
1220002302,2056.63,64.57,65.52,1.05,0.21,0.1,844.0,1015.14,8.38,0.5,1,1,31,31,57,57,6,0
1220002700,4589.73,53.19,54.66,2.49,0.62,0.31,1418.0,1908.88,9.46,0.57,2,1,82,83,71,71,6,0
1220002800,2633.95,32.76,33.1,1.43,0.29,0.14,0.0,145.32,15.62,0.94,2,2,79,77,143,143,6,2
1220003000,76.79,76.72,77.0,0.01,0.0,0.0,0.0,8.59,24.7,1.11,1,0,0,1,0,0,6,2
1220003101,713.88,5.68,6.16,2.4,0.6,0.28,0.0,69.33,14.21,0.85,0,3,117,113,25,25,6,2
1220003102,989.9,8.19,8.55,2.2,0.55,0.26,0.0,59.39,15.22,0.91,3,0,113,116,26,26,6,2
1220003103,601.42,4.71,5.05,2.28,0.57,0.27,0.0,31.77,15.49,0.93,0,3,119,116,21,21,6,2
1220003104,1526.98,10.59,11.0,2.62,0.66,0.32,0.0,104.97,15.16,0.91,4,3,135,136,57,57,6,2
1220003201,710.61,5.57,5.94,2.39,0.48,0.22,0.0,61.06,14.73,0.88,4,4,116,116,47,47,6,2
1220003202,963.65,8.07,8.39,2.14,0.43,0.21,0.0,54.54,15.52,0.93,1,5,114,110,36,36,6,2
1220003203,589.35,4.76,5.1,2.23,0.45,0.21,0.0,34.33,15.34,0.92,0,4,116,111,20,20,6,2
1220003204,1590.99,10.79,11.19,2.73,0.39,0.19,0.0,129.25,14.9,0.89,1,7,142,135,73,73,6,2
1220003302,8468.02,39.55,40.08,4.6,0.77,0.38,0.0,475.72,12.88,0.93,2,3,210,206,344,344,6,2
1220003303,2313.47,10.91,11.31,4.61,0.92,0.45,0.0,150.87,12.75,0.92,6,6,199,199,200,200,6,2
1220003402,7634.07,39.28,39.68,4.15,0.69,0.34,0.0,396.22,13.01,0.94,2,15,191,177,542,542,6,2
1220003403,2785.44,13.36,14.25,5.56,0.79,0.38,226.0,696.61,10.12,0.73,6,4,190,190,245,245,6,2
1220003501,149.65,74.31,75.05,0.05,0.05,0.02,0.0,11.15,11.34,1.02,1,0,1,2,0,0,6,0
