id,sampledSeconds,traveltime,overlapTraveltime,density,laneDensity,occupancy,waitingTime,timeLoss,speed,speedRelative,departed,arrived,entered,left,laneChangedFrom,laneChangedTo,interval,congestion_level
1220004902,109.32,27.09,27.47,0.09,0.03,0.01,0.0,4.95,12.57,0.91,0,4,4,0,0,0,10,1
1220005401,7760.28,72.36,72.73,1.42,0.28,0.14,0.0,416.74,20.9,0.94,16,5,89,102,153,153,10,1
1220005402,1130.33,25.47,25.71,0.58,0.12,0.06,0.0,43.29,21.11,0.95,2,8,42,36,15,15,10,1
1220005502,6118.28,52.73,53.03,1.54,0.31,0.15,0.0,272.84,20.93,0.94,14,2,101,114,123,123,10,1
1220005503,3649.71,34.95,35.18,1.37,0.34,0.17,0.0,142.57,21.23,0.96,7,2,96,101,10,10,10,1
1220005601,1055.45,16.14,16.38,0.94,0.23,0.12,0.0,109.77,19.35,0.87,1,5,63,60,35,35,10,1
1220005603,1311.2,45.06,45.3,0.4,0.1,0.05,0.0,82.29,20.32,0.91,9,9,20,20,0,0,10,1
1220005701,2175.65,33.24,33.55,0.86,0.21,0.11,0.0,138.42,21.11,0.95,7,4,58,60,7,7,10,1
1220005703,1196.79,28.33,28.56,0.56,0.14,0.07,0.0,73.28,21.12,0.95,8,0,34,42,3,3,10,1
1220010202,619.73,14.34,15.15,0.97,0.48,0.23,0.0,56.11,12.09,0.87,3,0,38,41,12,12,10,1
1220010205,1087.92,12.98,13.44,1.82,0.45,0.22,0.0,88.95,12.76,0.92,3,9,79,72,54,54,10,1
1220010206,245.33,2.71,3.16,2.38,0.6,0.26,0.0,76.46,10.64,0.64,7,28,73,51,38,38,10,1
1220010207,2099.15,11.95,12.43,3.4,0.85,0.41,0.0,275.7,14.18,0.85,2,13,167,156,75,75,10,1
1220010208,1185.79,8.82,9.35,2.99,0.75,0.36,0.0,114.76,12.3,0.89,11,21,117,107,46,46,10,1
1220010302,785.62,13.79,14.17,1.22,1.22,0.6,0.0,55.68,12.92,0.93,2,4,53,52,0,0,10,1
1220010305,333.54,3.25,3.74,3.24,0.81,0.36,0.0,116.73,8.98,0.65,28,6,65,88,45,45,10,0
1220010306,1263.33,11.62,12.03,2.11,0.53,0.25,0.0,170.26,14.26,0.86,18,14,87,92,92,92,10,1
1220010307,1072.28,8.59,8.96,2.71,0.68,0.32,0.0,93.57,12.84,0.92,4,8,116,112,34,34,10,1
1220010308,7208.83,45.34,46.18,11.69,2.92,1.45,4794.0,5551.54,3.82,0.23,26,8,131,147,141,141,10,0
1220010600,8860.7,65.62,66.73,6.69,1.67,0.83,4471.0,5269.01,5.59,0.4,4,10,130,119,126,126,10,0
1220010700,3434.6,28.37,28.75,2.57,0.64,0.32,0.0,183.66,13.07,0.94,0,14,119,106,121,121,10,1
1220011402,700.52,6.68,7.08,2.1,0.53,0.25,0.0,107.57,13.77,0.83,20,16,80,84,1,1,10,1
1220011403,302.74,3.48,3.79,1.63,0.41,0.19,0.0,32.1,14.91,0.89,0,9,80,71,67,67,10,1
1220011502,544.97,7.7,8.06,1.67,0.42,0.19,0.0,148.28,11.83,0.71,7,5,61,63,2,2,10,1
1220011503,944.09,18.48,19.65,4.89,1.22,0.59,561.0,769.37,2.98,0.18,11,2,38,47,11,11,10,0
1220011802,2212.43,40.6,40.98,1.16,0.29,0.14,0.0,125.13,13.07,0.94,1,5,53,49,46,46,10,1
1220011803,480.21,5.6,6.08,2.06,0.41,0.19,0.0,73.22,11.45,0.82,11,9,69,71,51,51,10,1
1220011902,1744.82,41.23,41.6,0.92,0.18,0.09,0.0,133.02,12.85,0.93,5,2,37,40,56,56,10,1
1220011903,2817.57,33.09,34.37,12.1,2.42,1.18,2053.0,2401.77,2.03,0.15,9,12,72,71,72,72,10,0
1220012401,5470.39,25.89,26.4,3.77,0.94,0.46,0.0,299.5,15.48,0.93,3,15,204,194,175,175,10,1
1220012402,867.11,4.13,4.45,4.44,1.11,0.51,0.0,168.45,13.3,0.8,25,5,173,192,94,94,10,1
1220012501,5012.55,26.17,26.49,3.49,0.87,0.43,0.0,376.46,15.24,0.91,18,13,170,178,232,232,10,1
1220012502,3729.22,19.9,20.75,17.51,4.38,2.13,2443.0,3029.35,3.09,0.19,12,0,167,188,97,97,10,0
1220013401,5807.03,52.17,53.61,4.99,1.66,0.82,2610.0,3192.51,6.13,0.44,3,3,106,103,44,44,10,0
1220013403,6704.65,30.97,31.8,6.14,2.05,1.01,2002.0,2745.27,9.69,0.58,9,3,200,208,185,185,10,0
1220013404,1869.09,9.56,10.06,3.73,1.24,0.59,0.0,190.64,14.33,0.86,3,3,183,183,42,42,10,1
1220013501,2319.55,24.98,25.37,2.0,0.67,0.33,0.0,167.87,12.89,0.93,9,10,83,81,59,59,10,1
1220013503,2015.13,11.81,12.23,4.02,1.34,0.65,373.0,586.94,11.79,0.71,7,2,158,164,63,63,10,1
1220013504,3999.58,19.96,20.4,3.6,1.2,0.59,0.0,249.5,15.36,0.92,5,8,191,189,87,87,10,1
1220014000,943.23,11.6,12.42,1.79,0.9,0.42,2.0,209.57,12.17,0.73,1,1,75,75,26,26,10,1
1220014100,2633.29,29.37,30.51,5.0,1.67,0.81,1417.0,1839.83,4.96,0.3,17,23,70,63,49,49,10,0
1220014201,8247.15,16.49,17.55,36.84,9.21,4.44,4208.0,6151.01,3.83,0.23,26,21,447,448,61,61,10,2
1220014202,15194.5,32.44,32.77,8.41,2.1,1.04,0.0,927.9,15.47,0.93,19,0,446,462,353,353,10,1
1220014301,2024.01,3.81,4.13,10.97,2.74,1.25,0.0,355.35,13.62,0.82,14,15,479,477,46,46,10,1
1220014302,16618.09,32.72,33.12,9.0,2.25,1.11,0.0,844.58,15.63,0.94,11,17,490,488,1185,1185,10,1
1220015401,3404.08,30.57,32.03,8.11,2.7,1.32,1979.0,2457.63,3.8,0.27,10,12,97,95,28,28,10,0
1220015402,535.36,3.51,3.87,2.96,0.99,0.45,1.0,65.97,14.25,0.85,5,23,134,116,12,12,10,1
1220015403,2196.67,10.9,11.35,3.83,1.28,0.62,1.0,243.96,14.47,0.87,20,25,175,169,56,56,10,1
1220015501,1049.6,9.42,9.79,2.5,0.83,0.4,0.0,120.47,12.43,0.89,9,5,101,101,49,49,10,1
1220015502,436.55,3.56,3.93,2.42,0.81,0.37,0.0,62.24,14.03,0.84,6,0,105,112,21,21,10,1
1220015503,4204.36,25.83,26.55,7.34,2.45,1.2,2188.0,2640.52,6.18,0.37,0,18,157,141,86,86,10,0
1220016001,6185.68,15.81,16.59,32.63,10.88,5.26,3449.0,4814.47,3.48,0.21,15,16,359,361,41,41,10,2
1220016002,15406.53,41.77,42.1,6.63,2.21,1.1,0.0,924.62,15.45,0.93,10,4,355,362,588,588,10,1
1220016101,1667.82,4.88,5.22,8.83,2.94,1.32,0.0,547.88,11.01,0.66,8,8,312,313,23,23,10,1
1220016102,14529.37,41.69,42.11,6.26,2.09,1.03,0.0,801.73,15.43,0.93,16,0,328,347,383,383,10,1
